_id,createdAt,experimentType,id,ratedArtworkId,rating,sourceArtworkId,updatedAt,userId
5d81689a9b76710007f04f1b,2019-09-17 23:13:30.286,encode,1.0263266678347762e+24,26436,Agree,7066,2019-09-17 23:13:30.286,102632666783477615198
5d81689d9b76710007f04f1c,2019-09-17 23:13:33.892,encode,1.0263266678347762e+24,3950,Disagree,7066,2019-09-17 23:13:33.892,102632666783477615198
5d8168cd9b76710007f04f1d,2019-09-17 23:14:21.933,encode,1.0263266678347762e+24,3234,Disagree,7066,2019-09-17 23:14:21.933,102632666783477615198
5d8168e39b76710007f04f1e,2019-09-17 23:14:43.205,encode,1.0263266678347762e+24,42902,Disagree,7066,2019-09-17 23:14:43.205,102632666783477615198
5d8168e99b76710007f04f1f,2019-09-17 23:14:49.153,encode,1.0263266678347762e+24,1364,Agree,7066,2019-09-17 23:14:49.153,102632666783477615198
5d8168f99b76710007f04f20,2019-09-17 23:15:05.479,encode,1.0263266678347762e+24,850,Disagree,7066,2019-09-17 23:15:05.479,102632666783477615198
5d8169119b76710007f04f21,2019-09-17 23:15:29.093,encode,1.0263266678347762e+24,4158,Disagree,7066,2019-09-17 23:15:29.093,102632666783477615198
5d8169149b76710007f04f22,2019-09-17 23:15:32.934,encode,1.0263266678347762e+24,1448,Agree,7066,2019-09-17 23:15:32.934,102632666783477615198
5d8169209b76710007f04f23,2019-09-17 23:15:44.406,encode,1.0263266678347762e+24,5064,Agree,7066,2019-09-17 23:15:44.406,102632666783477615198
5d8169239b76710007f04f24,2019-09-17 23:15:47.472,encode,1.0263266678347762e+24,41127,Agree,7066,2019-09-17 23:15:47.472,102632666783477615198
5d8169269b76710007f04f25,2019-09-17 23:15:50.217,encode,1.0263266678347762e+24,39622,Agree,7066,2019-09-17 23:15:50.217,102632666783477615198
5d8169339b76710007f04f26,2019-09-17 23:16:03.370,encode,1.0263266678347762e+24,2589,Disagree,7066,2019-09-17 23:16:03.370,102632666783477615198
5d81697a9b76710007f04f27,2019-09-17 23:17:14.917,encode,1.0263266678347762e+25,33965,Agree,33965,2019-09-17 23:17:14.917,102632666783477615198
5d81697e9b76710007f04f28,2019-09-17 23:17:18.161,encode,1.0263266678347762e+25,45813,Disagree,33965,2019-09-17 23:17:18.161,102632666783477615198
5d8169a59b76710007f04f29,2019-09-17 23:17:57.286,encode,1.0263266678347762e+25,39058,Disagree,33965,2019-09-17 23:17:57.286,102632666783477615198
5d816a519b76710007f04f2a,2019-09-17 23:20:49.276,encode,1.0263266678347762e+25,40242,Agree,33965,2019-09-17 23:20:49.276,102632666783477615198
5d816a729b76710007f04f2b,2019-09-17 23:21:22.657,encode,1.0263266678347762e+25,10672,Agree,33965,2019-09-17 23:21:22.657,102632666783477615198
5d816a7a9b76710007f04f2c,2019-09-17 23:21:30.937,encode,1.0263266678347762e+25,40804,Agree,33965,2019-09-17 23:21:30.937,102632666783477615198
5d816a7d9b76710007f04f2d,2019-09-17 23:21:33.587,encode,1.0263266678347762e+25,6135,Disagree,33965,2019-09-17 23:21:33.587,102632666783477615198
5d816a9d9b76710007f04f2e,2019-09-17 23:22:05.278,encode,1.0263266678347762e+25,44937,Agree,33965,2019-09-17 23:22:05.278,102632666783477615198
5d816aa79b76710007f04f2f,2019-09-17 23:22:15.128,encode,1.0263266678347762e+25,30785,Disagree,33965,2019-09-17 23:22:15.128,102632666783477615198
5d816ac99b76710007f04f30,2019-09-17 23:22:49.056,encode,1.0263266678347762e+25,42300,Agree,33965,2019-09-17 23:22:49.056,102632666783477615198
5d816ae09b76710007f04f31,2019-09-17 23:23:12.775,encode,1.0263266678347762e+25,16079,Agree,33965,2019-09-17 23:23:12.775,102632666783477615198
5d816ae89b76710007f04f32,2019-09-17 23:23:20.549,encode,1.0263266678347762e+25,35694,Agree,33965,2019-09-17 23:23:20.549,102632666783477615198
5d816af89b76710007f04f33,2019-09-17 23:23:36.240,encode,1.0263266678347762e+25,21576,Agree,33965,2019-09-17 23:23:36.240,102632666783477615198
5d816afe9b76710007f04f34,2019-09-17 23:23:42.227,encode,1.0263266678347762e+25,29481,Disagree,33965,2019-09-17 23:23:42.227,102632666783477615198
5d816b0d9b76710007f04f35,2019-09-17 23:23:57.934,encode,1.0263266678347762e+25,13446,Agree,33965,2019-09-17 23:23:57.934,102632666783477615198
5d816b169b76710007f04f36,2019-09-17 23:24:06.857,encode,1.0263266678347762e+25,4211,Agree,33965,2019-09-17 23:24:06.857,102632666783477615198
5d816b1c9b76710007f04f37,2019-09-17 23:24:12.236,encode,1.0263266678347762e+25,2411,Disagree,33965,2019-09-17 23:24:12.236,102632666783477615198
5d816b219b76710007f04f38,2019-09-17 23:24:17.329,encode,1.0263266678347762e+25,8644,Disagree,33965,2019-09-17 23:24:17.329,102632666783477615198
5d816b249b76710007f04f39,2019-09-17 23:24:20.339,encode,1.0263266678347762e+25,15724,Disagree,33965,2019-09-17 23:24:20.339,102632666783477615198
5d816b2c9b76710007f04f3a,2019-09-17 23:24:28.758,encode,1.0263266678347762e+25,34995,Agree,33965,2019-09-17 23:24:28.758,102632666783477615198
5d816b399b76710007f04f3b,2019-09-17 23:24:41.699,encode,1.0263266678347762e+25,1707,Agree,33965,2019-09-17 23:24:41.699,102632666783477615198
5d816b509b76710007f04f3c,2019-09-17 23:25:04.597,encode,1.0263266678347762e+25,3397,Disagree,33965,2019-09-17 23:25:04.597,102632666783477615198
5d816b549b76710007f04f3d,2019-09-17 23:25:08.958,encode,1.0263266678347762e+25,36998,Agree,33965,2019-09-17 23:25:08.958,102632666783477615198
5d816b5d9b76710007f04f3e,2019-09-17 23:25:17.616,encode,1.0263266678347762e+25,13734,Agree,33965,2019-09-17 23:25:17.616,102632666783477615198
5d816b609b76710007f04f3f,2019-09-17 23:25:20.184,encode,1.0263266678347762e+25,28441,Disagree,33965,2019-09-17 23:25:20.184,102632666783477615198
5d816b689b76710007f04f40,2019-09-17 23:25:28.568,encode,1.0263266678347762e+24,5629,Agree,5629,2019-09-17 23:25:28.568,102632666783477615198
5d816b729b76710007f04f41,2019-09-17 23:25:38.546,encode,1.0263266678347762e+24,6911,Agree,5629,2019-09-17 23:25:38.546,102632666783477615198
5d816b7a9b76710007f04f42,2019-09-17 23:25:46.139,encode,1.0263266678347762e+24,16658,Disagree,5629,2019-09-17 23:25:46.139,102632666783477615198
5d816b839b76710007f04f43,2019-09-17 23:25:55.452,encode,1.0263266678347762e+24,45461,Disagree,5629,2019-09-17 23:25:55.452,102632666783477615198
5d816b889b76710007f04f44,2019-09-17 23:26:00.288,encode,1.0263266678347762e+24,21163,Disagree,5629,2019-09-17 23:26:00.288,102632666783477615198
5d816b8c9b76710007f04f45,2019-09-17 23:26:04.382,encode,1.0263266678347762e+24,27034,Agree,5629,2019-09-17 23:26:04.382,102632666783477615198
5d816b949b76710007f04f46,2019-09-17 23:26:12.811,encode,1.0263266678347762e+24,21331,Agree,5629,2019-09-17 23:26:12.811,102632666783477615198
5d816b9a9b76710007f04f47,2019-09-17 23:26:18.874,encode,1.0263266678347762e+24,22615,Disagree,5629,2019-09-17 23:26:18.874,102632666783477615198
5d816ba19b76710007f04f48,2019-09-17 23:26:25.029,encode,1.0263266678347762e+24,1558,Agree,5629,2019-09-17 23:26:25.029,102632666783477615198
5d816ba49b76710007f04f49,2019-09-17 23:26:28.538,encode,1.0263266678347762e+24,40791,Disagree,5629,2019-09-17 23:26:28.538,102632666783477615198
5d816baa9b76710007f04f4a,2019-09-17 23:26:34.604,encode,1.0263266678347762e+24,30706,Agree,5629,2019-09-17 23:26:34.604,102632666783477615198
5d816bae9b76710007f04f4b,2019-09-17 23:26:38.476,encode,1.0263266678347762e+24,1367,Agree,5629,2019-09-17 23:26:38.476,102632666783477615198
5d816bb29b76710007f04f4c,2019-09-17 23:26:42.533,encode,1.0263266678347762e+24,25743,Disagree,5629,2019-09-17 23:26:42.533,102632666783477615198
5d816bb69b76710007f04f4d,2019-09-17 23:26:46.835,encode,1.0263266678347762e+24,17525,Agree,5629,2019-09-17 23:26:46.835,102632666783477615198
5d816bbe9b76710007f04f4e,2019-09-17 23:26:54.005,encode,1.0263266678347762e+24,36444,Disagree,5629,2019-09-17 23:26:54.005,102632666783477615198
5d816bc89b76710007f04f4f,2019-09-17 23:27:04.510,encode,1.0263266678347762e+24,36680,Agree,5629,2019-09-17 23:27:04.510,102632666783477615198
5d816bcb9b76710007f04f50,2019-09-17 23:27:07.507,encode,1.0263266678347762e+24,18784,Agree,5629,2019-09-17 23:27:07.507,102632666783477615198
5d816bd69b76710007f04f51,2019-09-17 23:27:18.104,encode,1.0263266678347762e+24,16821,Agree,5629,2019-09-17 23:27:18.104,102632666783477615198
5d816bdc9b76710007f04f52,2019-09-17 23:27:24.533,encode,1.0263266678347762e+24,32665,Agree,5629,2019-09-17 23:27:24.533,102632666783477615198
5d816be19b76710007f04f53,2019-09-17 23:27:29.077,encode,1.0263266678347762e+24,20660,Disagree,5629,2019-09-17 23:27:29.077,102632666783477615198
5d816be39b76710007f04f54,2019-09-17 23:27:31.295,encode,1.0263266678347762e+24,44103,Disagree,5629,2019-09-17 23:27:31.295,102632666783477615198
5d816be69b76710007f04f55,2019-09-17 23:27:34.007,encode,1.0263266678347762e+24,29955,Agree,5629,2019-09-17 23:27:34.007,102632666783477615198
5d816bf79b76710007f04f56,2019-09-17 23:27:51.727,encode,1.0263266678347762e+24,25972,Disagree,5629,2019-09-17 23:27:51.727,102632666783477615198
5d816bfa9b76710007f04f57,2019-09-17 23:27:54.234,encode,1.0263266678347762e+24,10235,Disagree,5629,2019-09-17 23:27:54.234,102632666783477615198
5d816bfd9b76710007f04f58,2019-09-17 23:27:57.998,encode,1.0263266678347762e+24,23995,Disagree,5629,2019-09-17 23:27:57.998,102632666783477615198
5d894b57c4656e00082ddbce,2019-09-23 22:46:47.781,encode,1.0158153979203865e+24,7066,Disagree,7066,2019-09-23 22:46:47.781,101581539792038651415
5d894b59c4656e00082ddbcf,2019-09-23 22:46:49.794,encode,1.0158153979203865e+24,30499,Disagree,7066,2019-09-23 22:46:49.794,101581539792038651415
5d894b5bc4656e00082ddbd0,2019-09-23 22:46:51.219,encode,1.0158153979203865e+24,26355,Disagree,7066,2019-09-23 22:46:51.219,101581539792038651415
5d894b5dc4656e00082ddbd1,2019-09-23 22:46:53.019,encode,1.0158153979203865e+24,14825,Agree,7066,2019-09-23 22:46:53.019,101581539792038651415
5d894b5ec4656e00082ddbd2,2019-09-23 22:46:54.413,encode,1.0158153979203865e+24,27334,Agree,7066,2019-09-23 22:46:54.413,101581539792038651415
5d894b62c4656e00082ddbd3,2019-09-23 22:46:58.470,encode,1.0158153979203865e+24,12356,Agree,7066,2019-09-23 22:46:58.470,101581539792038651415
5d894b63c4656e00082ddbd4,2019-09-23 22:46:59.586,encode,1.0158153979203865e+24,29599,Agree,7066,2019-09-23 22:46:59.586,101581539792038651415
5d894b65c4656e00082ddbd5,2019-09-23 22:47:01.069,encode,1.0158153979203865e+24,18045,Agree,7066,2019-09-23 22:47:01.069,101581539792038651415
5d894b66c4656e00082ddbd6,2019-09-23 22:47:02.273,encode,1.0158153979203865e+24,10763,Agree,7066,2019-09-23 22:47:02.273,101581539792038651415
5d894b67c4656e00082ddbd7,2019-09-23 22:47:03.691,encode,1.0158153979203865e+24,10052,Agree,7066,2019-09-23 22:47:03.691,101581539792038651415
5d894e7ac4656e00082ddbd8,2019-09-23 23:00:10.096,encode,1.0158153979203865e+25,14552,Agree,43809,2019-09-23 23:00:10.096,101581539792038651415
5d8954c1c4656e00082ddbd9,2019-09-23 23:26:57.004,encode,1.0158153979203865e+24,5629,Agree,5629,2019-09-23 23:26:57.004,101581539792038651415
5d8954d1c4656e00082ddbda,2019-09-23 23:27:13.477,encode,1.0938750888718044e+24,7066,Agree,7066,2019-09-23 23:27:13.477,109387508887180439262
5d8954dbc4656e00082ddbdb,2019-09-23 23:27:23.010,encode,1.0158153979203865e+24,16658,Disagree,5629,2019-09-23 23:27:23.010,101581539792038651415
5d8954dcc4656e00082ddbdc,2019-09-23 23:27:24.482,encode,1.0938750888718044e+24,30499,Agree,7066,2019-09-23 23:27:24.482,109387508887180439262
5d8954dec4656e00082ddbdd,2019-09-23 23:27:26.584,encode,1.0158153979203865e+24,45461,Disagree,5629,2019-09-23 23:27:26.584,101581539792038651415
5d8954e4c4656e00082ddbde,2019-09-23 23:27:32.611,encode,1.0938750888718044e+24,26355,Disagree,7066,2019-09-23 23:27:32.611,109387508887180439262
5d8954e6c4656e00082ddbdf,2019-09-23 23:27:34.392,encode,1.0158153979203865e+24,21163,Disagree,5629,2019-09-23 23:27:34.392,101581539792038651415
5d8954e9c4656e00082ddbe0,2019-09-23 23:27:37.986,encode,1.0158153979203865e+24,27034,Agree,5629,2019-09-23 23:27:37.986,101581539792038651415
5d8954f0c4656e00082ddbe1,2019-09-23 23:27:44.930,encode,1.0938750888718044e+24,14825,Agree,7066,2019-09-23 23:27:44.930,109387508887180439262
5d8954f8c4656e00082ddbe2,2019-09-23 23:27:52.765,encode,1.0938750888718044e+24,27334,Agree,7066,2019-09-23 23:27:52.765,109387508887180439262
5d8954ffc4656e00082ddbe3,2019-09-23 23:27:59.565,encode,1.0938750888718044e+24,12356,Disagree,7066,2019-09-23 23:27:59.565,109387508887180439262
5d895509c4656e00082ddbe4,2019-09-23 23:28:09.320,encode,1.0938750888718044e+24,29599,Disagree,7066,2019-09-23 23:28:09.320,109387508887180439262
5d89550fc4656e00082ddbe5,2019-09-23 23:28:15.328,encode,1.0938750888718044e+24,18045,Agree,7066,2019-09-23 23:28:15.328,109387508887180439262
5d895517c4656e00082ddbe6,2019-09-23 23:28:23.604,encode,1.0158153979203865e+24,22615,Agree,5629,2019-09-23 23:28:23.604,101581539792038651415
5d895518c4656e00082ddbe7,2019-09-23 23:28:24.790,encode,1.0938750888718044e+24,10763,Agree,7066,2019-09-23 23:28:24.790,109387508887180439262
5d89551cc4656e00082ddbe8,2019-09-23 23:28:28.610,encode,1.0158153979203865e+24,1558,Disagree,5629,2019-09-23 23:28:28.610,101581539792038651415
5d89551ec4656e00082ddbe9,2019-09-23 23:28:30.222,encode,1.0158153979203865e+24,40791,Disagree,5629,2019-09-23 23:28:30.222,101581539792038651415
5d89551fc4656e00082ddbea,2019-09-23 23:28:31.990,encode,1.0938750888718044e+24,10052,Agree,7066,2019-09-23 23:28:31.990,109387508887180439262
5d895529c4656e00082ddbeb,2019-09-23 23:28:41.116,encode,1.0938750888718044e+24,3768,Agree,7066,2019-09-23 23:28:41.116,109387508887180439262
5d895529c4656e00082ddbec,2019-09-23 23:28:41.278,encode,1.0158153979203865e+24,30706,Agree,5629,2019-09-23 23:28:41.278,101581539792038651415
5d89552bc4656e00082ddbed,2019-09-23 23:28:43.791,encode,1.0158153979203865e+24,1367,Agree,5629,2019-09-23 23:28:43.791,101581539792038651415
5d89552fc4656e00082ddbee,2019-09-23 23:28:47.596,encode,1.0158153979203865e+24,25743,Disagree,5629,2019-09-23 23:28:47.596,101581539792038651415
5d895530c4656e00082ddbef,2019-09-23 23:28:48.586,encode,1.0938750888718044e+24,31016,Agree,7066,2019-09-23 23:28:48.586,109387508887180439262
5d895533c4656e00082ddbf0,2019-09-23 23:28:51.293,encode,1.0938750888718044e+24,12249,Agree,7066,2019-09-23 23:28:51.293,109387508887180439262
5d895536c4656e00082ddbf1,2019-09-23 23:28:54.968,encode,1.0938750888718044e+24,26436,Agree,7066,2019-09-23 23:28:54.968,109387508887180439262
5d89553cc4656e00082ddbf2,2019-09-23 23:29:00.163,encode,1.0938750888718044e+24,3950,Disagree,7066,2019-09-23 23:29:00.163,109387508887180439262
5d89553fc4656e00082ddbf3,2019-09-23 23:29:03.853,encode,1.0938750888718044e+24,3234,Disagree,7066,2019-09-23 23:29:03.853,109387508887180439262
5d895541c4656e00082ddbf4,2019-09-23 23:29:05.400,encode,1.0158153979203865e+24,17525,Agree,5629,2019-09-23 23:29:05.400,101581539792038651415
5d895545c4656e00082ddbf5,2019-09-23 23:29:09.716,encode,1.0938750888718044e+24,42902,Agree,7066,2019-09-23 23:29:09.716,109387508887180439262
5d895546c4656e00082ddbf6,2019-09-23 23:29:10.960,encode,1.0158153979203865e+24,36444,Agree,5629,2019-09-23 23:29:10.960,101581539792038651415
5d89554bc4656e00082ddbf7,2019-09-23 23:29:15.236,encode,1.0938750888718044e+24,1364,Disagree,7066,2019-09-23 23:29:15.236,109387508887180439262
5d895553c4656e00082ddbf8,2019-09-23 23:29:23.114,encode,1.0158153979203865e+24,18784,Disagree,5629,2019-09-23 23:29:23.114,101581539792038651415
5d895556c4656e00082ddbf9,2019-09-23 23:29:26.721,encode,1.0938750888718044e+24,850,Disagree,7066,2019-09-23 23:29:26.721,109387508887180439262
5d895557c4656e00082ddbfa,2019-09-23 23:29:27.034,encode,1.0158153979203865e+24,16821,Disagree,5629,2019-09-23 23:29:27.034,101581539792038651415
5d895558c4656e00082ddbfb,2019-09-23 23:29:28.648,encode,1.0158153979203865e+24,32665,Disagree,5629,2019-09-23 23:29:28.648,101581539792038651415
5d89555dc4656e00082ddbfc,2019-09-23 23:29:33.010,encode,1.0158153979203865e+24,20660,Disagree,5629,2019-09-23 23:29:33.010,101581539792038651415
5d895560c4656e00082ddbfd,2019-09-23 23:29:36.240,encode,1.0158153979203865e+24,44103,Disagree,5629,2019-09-23 23:29:36.240,101581539792038651415
5d895561c4656e00082ddbfe,2019-09-23 23:29:37.059,encode,1.0938750888718044e+24,4158,Agree,7066,2019-09-23 23:29:37.059,109387508887180439262
5d895563c4656e00082ddbff,2019-09-23 23:29:39.246,encode,1.0158153979203865e+24,29955,Disagree,5629,2019-09-23 23:29:39.246,101581539792038651415
5d895564c4656e00082ddc00,2019-09-23 23:29:40.838,encode,1.0158153979203865e+24,25972,Disagree,5629,2019-09-23 23:29:40.838,101581539792038651415
5d895565c4656e00082ddc01,2019-09-23 23:29:41.105,encode,1.0938750888718044e+24,1448,Disagree,7066,2019-09-23 23:29:41.105,109387508887180439262
5d89556ec4656e00082ddc02,2019-09-23 23:29:50.905,encode,1.0938750888718044e+24,5064,Agree,7066,2019-09-23 23:29:50.905,109387508887180439262
5d89556fc4656e00082ddc03,2019-09-23 23:29:51.056,encode,1.0158153979203865e+24,10235,Agree,5629,2019-09-23 23:29:51.056,101581539792038651415
5d895572c4656e00082ddc04,2019-09-23 23:29:54.656,encode,1.0158153979203865e+24,23995,Disagree,5629,2019-09-23 23:29:54.656,101581539792038651415
5d895578c4656e00082ddc05,2019-09-23 23:30:00.156,encode,1.0938750888718044e+24,41127,Disagree,7066,2019-09-23 23:30:00.156,109387508887180439262
5d89557fc4656e00082ddc06,2019-09-23 23:30:07.993,encode,1.0938750888718044e+24,39622,Agree,7066,2019-09-23 23:30:07.993,109387508887180439262
5d895585c4656e00082ddc07,2019-09-23 23:30:13.874,encode,1.0938750888718044e+24,2589,Disagree,7066,2019-09-23 23:30:13.874,109387508887180439262
5d8955dec4656e00082ddc08,2019-09-23 23:31:42.704,encode,1.0158153979203865e+25,33965,Agree,33965,2019-09-23 23:31:42.704,101581539792038651415
5d8955eac4656e00082ddc09,2019-09-23 23:31:54.972,encode,1.0158153979203865e+25,45813,Disagree,33965,2019-09-23 23:31:54.972,101581539792038651415
5d8955f0c4656e00082ddc0a,2019-09-23 23:32:00.861,encode,1.0158153979203865e+25,39058,Disagree,33965,2019-09-23 23:32:00.861,101581539792038651415
5d8955f4c4656e00082ddc0b,2019-09-23 23:32:04.358,encode,1.0158153979203865e+25,40242,Agree,33965,2019-09-23 23:32:04.358,101581539792038651415
5d8955fbc4656e00082ddc0c,2019-09-23 23:32:11.764,encode,1.0158153979203865e+25,10672,Agree,33965,2019-09-23 23:32:11.764,101581539792038651415
5d8955fec4656e00082ddc0d,2019-09-23 23:32:14.161,encode,1.0158153979203865e+25,40804,Disagree,33965,2019-09-23 23:32:14.161,101581539792038651415
5d895602c4656e00082ddc0e,2019-09-23 23:32:18.050,encode,1.0158153979203865e+25,6135,Agree,33965,2019-09-23 23:32:18.050,101581539792038651415
5d895606c4656e00082ddc0f,2019-09-23 23:32:22.539,encode,1.0158153979203865e+25,44937,Agree,33965,2019-09-23 23:32:22.539,101581539792038651415
5d89560bc4656e00082ddc10,2019-09-23 23:32:27.208,encode,1.0158153979203865e+25,30785,Agree,33965,2019-09-23 23:32:27.208,101581539792038651415
5d89560ec4656e00082ddc11,2019-09-23 23:32:30.062,encode,1.0158153979203865e+25,42300,Disagree,33965,2019-09-23 23:32:30.062,101581539792038651415
5d895613c4656e00082ddc12,2019-09-23 23:32:35.372,encode,1.0158153979203865e+25,16079,Agree,33965,2019-09-23 23:32:35.372,101581539792038651415
5d895616c4656e00082ddc13,2019-09-23 23:32:38.166,encode,1.0158153979203865e+25,35694,Disagree,33965,2019-09-23 23:32:38.166,101581539792038651415
5d89561cc4656e00082ddc14,2019-09-23 23:32:44.126,encode,1.0158153979203865e+25,21576,Agree,33965,2019-09-23 23:32:44.126,101581539792038651415
5d89561ec4656e00082ddc15,2019-09-23 23:32:46.388,encode,1.0158153979203865e+25,29481,Disagree,33965,2019-09-23 23:32:46.388,101581539792038651415
5d895621c4656e00082ddc16,2019-09-23 23:32:49.186,encode,1.0158153979203865e+25,13446,Disagree,33965,2019-09-23 23:32:49.186,101581539792038651415
5d895623c4656e00082ddc17,2019-09-23 23:32:51.711,encode,1.0158153979203865e+25,4211,Disagree,33965,2019-09-23 23:32:51.711,101581539792038651415
5d895629c4656e00082ddc18,2019-09-23 23:32:57.983,encode,1.0158153979203865e+25,2411,Disagree,33965,2019-09-23 23:32:57.983,101581539792038651415
5d89562cc4656e00082ddc19,2019-09-23 23:33:00.570,encode,1.0158153979203865e+25,8644,Disagree,33965,2019-09-23 23:33:00.570,101581539792038651415
5d895632c4656e00082ddc1a,2019-09-23 23:33:06.636,encode,1.0158153979203865e+25,15724,Agree,33965,2019-09-23 23:33:06.636,101581539792038651415
5d895635c4656e00082ddc1b,2019-09-23 23:33:09.132,encode,1.0158153979203865e+25,34995,Disagree,33965,2019-09-23 23:33:09.132,101581539792038651415
5d895637c4656e00082ddc1c,2019-09-23 23:33:11.761,encode,1.0158153979203865e+25,1707,Disagree,33965,2019-09-23 23:33:11.761,101581539792038651415
5d89563dc4656e00082ddc1d,2019-09-23 23:33:17.492,encode,1.0158153979203865e+25,3397,Agree,33965,2019-09-23 23:33:17.492,101581539792038651415
5d895647c4656e00082ddc1e,2019-09-23 23:33:27.798,encode,1.0158153979203865e+25,36998,Agree,33965,2019-09-23 23:33:27.798,101581539792038651415
5d895649c4656e00082ddc1f,2019-09-23 23:33:29.720,encode,1.0158153979203865e+25,13734,Disagree,33965,2019-09-23 23:33:29.720,101581539792038651415
5d895650c4656e00082ddc20,2019-09-23 23:33:36.132,encode,1.0158153979203865e+25,28441,Agree,33965,2019-09-23 23:33:36.132,101581539792038651415
5d89565dc4656e00082ddc21,2019-09-23 23:33:49.104,encode,1.0158153979203865e+25,43809,Agree,43809,2019-09-23 23:33:49.104,101581539792038651415
5d89566fc4656e00082ddc22,2019-09-23 23:34:07.134,encode,1.0158153979203865e+25,21606,Agree,43809,2019-09-23 23:34:07.134,101581539792038651415
5d895671c4656e00082ddc23,2019-09-23 23:34:09.906,encode,1.0158153979203865e+25,5455,Agree,43809,2019-09-23 23:34:09.906,101581539792038651415
5d895675c4656e00082ddc24,2019-09-23 23:34:13.003,encode,1.0158153979203865e+25,28321,Disagree,43809,2019-09-23 23:34:13.003,101581539792038651415
5d895678c4656e00082ddc25,2019-09-23 23:34:16.064,encode,1.0158153979203865e+25,1689,Disagree,43809,2019-09-23 23:34:16.064,101581539792038651415
5d89567bc4656e00082ddc26,2019-09-23 23:34:19.526,encode,1.0158153979203865e+25,17377,Disagree,43809,2019-09-23 23:34:19.526,101581539792038651415
5d895681c4656e00082ddc27,2019-09-23 23:34:25.057,encode,1.0158153979203865e+25,39754,Agree,43809,2019-09-23 23:34:25.057,101581539792038651415
5d895688c4656e00082ddc28,2019-09-23 23:34:32.922,encode,1.0158153979203865e+25,1354,Agree,43809,2019-09-23 23:34:32.922,101581539792038651415
5d89568ac4656e00082ddc29,2019-09-23 23:34:34.567,encode,1.0158153979203865e+25,2056,Disagree,43809,2019-09-23 23:34:34.567,101581539792038651415
5d89568cc4656e00082ddc2a,2019-09-23 23:34:36.964,encode,1.0158153979203865e+25,31111,Disagree,43809,2019-09-23 23:34:36.964,101581539792038651415
5d895690c4656e00082ddc2b,2019-09-23 23:34:40.812,encode,1.0158153979203865e+25,37534,Agree,43809,2019-09-23 23:34:40.812,101581539792038651415
5d895693c4656e00082ddc2c,2019-09-23 23:34:43.404,encode,1.0158153979203865e+25,42329,Disagree,43809,2019-09-23 23:34:43.404,101581539792038651415
5d895696c4656e00082ddc2d,2019-09-23 23:34:46.146,encode,1.0158153979203865e+25,16039,Disagree,43809,2019-09-23 23:34:46.146,101581539792038651415
5d89569fc4656e00082ddc2e,2019-09-23 23:34:55.413,encode,1.0158153979203865e+25,31503,Disagree,43809,2019-09-23 23:34:55.413,101581539792038651415
5d8956a4c4656e00082ddc2f,2019-09-23 23:35:00.100,encode,1.0158153979203865e+25,26799,Disagree,43809,2019-09-23 23:35:00.100,101581539792038651415
5d8956acc4656e00082ddc30,2019-09-23 23:35:08.522,encode,1.0158153979203865e+25,39768,Agree,43809,2019-09-23 23:35:08.522,101581539792038651415
5d8956aec4656e00082ddc31,2019-09-23 23:35:10.786,encode,1.0158153979203865e+25,4477,Disagree,43809,2019-09-23 23:35:10.786,101581539792038651415
5d8956b0c4656e00082ddc32,2019-09-23 23:35:12.976,encode,1.0158153979203865e+25,18553,Disagree,43809,2019-09-23 23:35:12.976,101581539792038651415
5d8956b6c4656e00082ddc33,2019-09-23 23:35:18.470,encode,1.0158153979203865e+25,38107,Agree,43809,2019-09-23 23:35:18.470,101581539792038651415
5d8956b9c4656e00082ddc34,2019-09-23 23:35:21.052,encode,1.0158153979203865e+25,18464,Agree,43809,2019-09-23 23:35:21.052,101581539792038651415
5d8956bec4656e00082ddc35,2019-09-23 23:35:26.700,encode,1.0158153979203865e+25,40114,Agree,43809,2019-09-23 23:35:26.700,101581539792038651415
5d8956c2c4656e00082ddc36,2019-09-23 23:35:30.295,encode,1.0158153979203865e+25,11257,Disagree,43809,2019-09-23 23:35:30.295,101581539792038651415
5d8956c5c4656e00082ddc37,2019-09-23 23:35:33.894,encode,1.0158153979203865e+25,6219,Disagree,43809,2019-09-23 23:35:33.894,101581539792038651415
5d8956c7c4656e00082ddc38,2019-09-23 23:35:35.240,encode,1.0158153979203865e+25,9262,Disagree,43809,2019-09-23 23:35:35.240,101581539792038651415
5d9770cb8b90240007d39ab0,2019-10-04 16:18:19.336,encode,1.0938750888718044e+25,33965,Agree,33965,2019-10-04 16:18:19.336,109387508887180439262
5d9770dd8b90240007d39ab1,2019-10-04 16:18:37.799,encode,1.0938750888718044e+25,45813,Agree,33965,2019-10-04 16:18:37.799,109387508887180439262
5d9770e18b90240007d39ab2,2019-10-04 16:18:41.526,encode,1.0938750888718044e+25,39058,Disagree,33965,2019-10-04 16:18:41.526,109387508887180439262
5d9770e58b90240007d39ab3,2019-10-04 16:18:45.358,encode,1.0938750888718044e+25,40242,Disagree,33965,2019-10-04 16:18:45.358,109387508887180439262
5d9770e88b90240007d39ab4,2019-10-04 16:18:48.958,encode,1.0938750888718044e+25,10672,Agree,33965,2019-10-04 16:18:48.958,109387508887180439262
5d9770ee8b90240007d39ab5,2019-10-04 16:18:54.188,encode,1.0938750888718044e+25,40804,Disagree,33965,2019-10-04 16:18:54.188,109387508887180439262
